TREAT,AGE,EDUC,BLACK,MARR,NODEGREE,RE74,RE75,U74,U75,EARNINGS
0,23,12,1,1,0,15674.1,16202.4,0,0,19210.4
0,21,12,1,1,0,15674.1,16112.9,0,0,11821.8
0,34,12,1,1,0,15674.1,15754.8,0,0,17732.7
0,26,12,1,1,0,15674.1,15217.7,0,0,15516.1
0,54,16,1,1,0,15674.1,14322.6,0,0,11821.8
0,21,13,1,1,0,15674.1,12532.3,0,0,25121.4
0,28,15,1,1,0,15674.1,9452.9,0,0,31032.3
0,25,12,1,1,0,15674.1,3738.19,0,0,10512.5
0,26,12,1,1,0,15478.2,18175.4,0,0,19949.3
0,26,12,1,1,0,15411.6,8951.61,0,0,11082.9
0,22,13,1,1,0,15403.8,14320.8,0,0,18660.7
0,32,16,1,1,0,15282.3,19693.5,0,0,28076.8
0,31,12,1,0,0,15282.3,17903.2,0,0,14777.3
0,42,12,1,1,0,14988.4,11185.9,0,0,0
0,22,12,1,1,0,14790.5,14680.6,0,0,14038.4
0,35,12,1,1,0,14694.5,17187.1,0,0,21279.3
0,28,12,1,1,0,14694.5,14859.7,0,0,19210.4
0,27,12,1,1,0,14694.5,13427.4,0,0,14079.8
0,22,14,1,1,0,14694.5,12532.3,0,0,21397.5
0,24,12,1,1,0,14694.5,11816.1,0,0,11821.8
0,26,14,1,1,0,14506.4,17187.1,0,0,21678.2
0,29,12,1,1,0,14392.8,15396.8,0,0,14777.3
0,20,12,1,1,0,14322.2,17903.2,0,0,14777.3
0,27,14,1,0,0,13812.8,17036.7,0,0,20688.2
0,27,12,1,1,0,13714.9,19425,0,0,25860.2
0,39,12,1,1,0,13714.9,17008.1,0,0,14629.5
0,24,12,1,1,0,13714.9,16112.9,0,0,16255
0,21,12,1,0,0,13714.9,13339.7,0,0,11651.9
0,26,12,1,1,0,13714.9,12532.3,0,0,11821.8
0,20,12,1,1,0,13714.9,12532.3,0,0,8866.36
0,47,12,1,1,0,13714.9,12433.8,0,0,14777.3
0,55,16,1,1,0,13714.9,11995.2,0,0,23531.3
0,33,12,1,0,0,13714.9,11100,0,0,9605.22
0,25,12,1,1,0,13714.9,8235.48,0,0,17732.7
0,22,12,1,1,0,13714.9,0,0,1,664.977
0,22,12,1,1,0,13665.9,17903.2,0,0,13299.5
0,22,12,1,1,0,13518.9,13427.4,0,0,12560.7
0,26,16,1,1,0,13323,19693.5,0,0,19934.5
0,27,12,1,1,0,13127.1,12353.2,0,0,11526.3
0,28,12,1,1,0,12735.2,19693.5,0,0,17732.7
0,25,16,1,1,0,12735.2,18261.3,0,0,10521.4
0,23,12,1,0,0,12735.2,14322.6,0,0,20688.2
0,37,17,1,1,0,12735.2,1306.94,0,0,4236.64
0,24,12,1,1,0,12658.8,19693.5,0,0,19210.4
0,30,12,1,1,0,12225.8,10741.9,0,0,18962.2
0,25,13,1,1,0,11931.9,13824.9,0,0,12656.7
0,26,12,1,1,0,11775.2,14150.7,0,0,16342.2
0,27,15,1,0,0,11755.6,16744.9,0,0,18442
0,22,13,1,1,0,11755.6,15217.7,0,0,0
0,25,12,1,1,0,11755.6,14322.6,0,0,21427
0,21,12,1,1,0,11755.6,14322.6,0,0,16255
0,24,13,1,1,0,11755.6,10741.9,0,0,31097.3
0,29,12,1,1,0,11755.6,9846.77,0,0,20688.2
0,28,14,1,1,0,11755.6,0,0,1,25875
0,23,12,1,0,0,11328.5,2685.48,0,0,29216.1
0,24,12,1,0,0,11285.4,13069.4,0,0,10344.1
0,23,12,1,1,0,11167.8,7812.97,0,0,14777.3
0,26,12,1,1,0,11167.8,1074.19,0,0,8866.36
0,23,12,1,1,0,10776,20481.3,0,0,29392
0,20,12,1,0,0,10776,16372.5,0,0,29554.5
0,24,12,1,0,0,10776,9309.68,0,0,8275.27
0,27,12,1,1,0,10776,8951.61,0,0,7536.41
0,27,12,1,0,0,10623.1,3222.58,0,0,8866.36
0,25,13,1,0,0,10247,15396.8,0,0,12486.8
0,31,12,1,1,0,10188.2,8951.61,0,0,9605.22
0,26,12,1,0,0,9913.89,10741.9,0,0,15619.6
0,30,12,1,1,0,9796.33,25064.5,0,0,29554.5
0,25,12,1,1,0,9796.33,21483.9,0,0,6649.77
0,24,12,1,1,0,9796.33,14322.6,0,0,33987.7
0,27,12,1,1,0,9796.33,14322.6,0,0,11821.8
0,23,12,1,1,0,9796.33,12532.3,0,0,11821.8
0,29,12,1,1,0,9796.33,12532.3,0,0,19210.4
0,22,12,1,1,0,9796.33,10741.9,0,0,11162.7
0,33,12,1,0,0,9796.33,8951.61,0,0,0
0,21,12,1,1,0,9796.33,4296.77,0,0,14777.3
0,27,12,1,1,0,9796.33,0,0,1,11821.8
0,21,14,1,0,0,9420.15,5370.97,0,0,9900.77
0,23,12,1,1,0,9169.37,8271.29,0,0,10403.2
0,21,12,1,1,0,9169.37,7161.29,0,0,7388.63
0,27,12,1,1,0,9067.49,5370.97,0,0,6649.77
0,23,16,1,0,0,9012.63,16490.7,0,0,19210.4
0,23,14,1,1,0,8934.26,12532.3,0,0,8866.36
0,21,12,1,0,0,8816.7,14859.7,0,0,5578.42
0,27,12,1,0,0,8816.7,14322.6,0,0,19210.4
0,23,12,1,1,0,8816.7,12174.2,0,0,18471.6
0,25,12,1,0,0,8816.7,6266.13,0,0,10344.1
0,23,14,1,1,0,8675.63,10398.2,0,0,13004
0,26,12,1,1,0,8616.86,8593.55,0,0,10344.1
0,24,12,1,1,0,8275.94,15416.5,0,0,8335.86
0,21,12,1,1,0,8150.55,13092.6,0,0,10583.5
0,23,12,1,1,0,7993.81,13427.4,0,0,4433.18
0,23,12,1,1,0,7837.07,12532.3,0,0,21870.4
0,27,12,1,1,0,7837.07,8951.61,0,0,2210.68
0,20,12,1,1,0,7837.07,8951.61,0,0,20688.2
0,32,12,1,1,0,7837.07,5370.97,0,0,8866.36
0,19,12,1,0,0,7837.07,3759.68,0,0,3694.32
0,53,14,1,1,0,7641.14,8421.68,0,0,8127.5
0,28,15,1,0,0,7445.21,0,0,1,12708.4
0,24,12,1,1,0,6857.43,14322.6,0,0,26599.1
0,27,13,1,1,0,6857.43,4096.26,0,0,24514
0,27,12,1,1,0,6855.47,0,0,1,8275.27
0,21,12,1,0,0,6661.51,11458.1,0,0,11208.6
0,22,12,1,0,0,6583.14,4475.81,0,0,0
0,23,12,1,0,0,6494.97,12532.3,0,0,14186.2
0,20,13,1,0,0,5897.39,12532.3,0,0,14777.3
0,22,12,1,0,0,5891.52,10367.8,0,0,5763.13
0,31,12,1,1,0,5877.8,11064.2,0,0,15959.4
0,24,12,1,1,0,5877.8,8951.61,0,0,17732.7
0,21,12,1,1,0,5868,3043.55,0,0,10048.5
0,19,12,1,0,0,5387.98,8056.45,0,0,12117.4
0,31,12,1,1,0,3918.53,18440.3,0,0,24973.6
0,23,12,1,1,0,3918.53,11637.1,0,0,9753
0,23,12,1,1,0,3918.53,2864.52,0,0,8866.36
0,27,12,1,1,0,3918.53,1994.42,0,0,17732.7
0,20,12,1,0,0,3730.44,8951.61,0,0,13299.5
0,22,12,1,0,0,3579.58,17133.4,0,0,11821.8
0,24,12,1,0,0,3330.75,4654.84,0,0,11821.8
0,28,12,1,0,0,2938.9,2864.52,0,0,0
0,20,12,1,0,0,2351.12,4475.81,0,0,17732.7
0,22,12,1,1,0,2006.29,2470.65,0,0,0
0,21,12,1,0,0,1959.27,5460.48,0,0,1152.63
0,20,12,1,0,0,1367.57,12532.3,0,0,2955.45
0,22,12,1,1,0,1269.6,0,0,1,0
0,23,12,1,0,0,1077.6,3222.58,0,0,5910.91
0,24,12,1,0,0,783.707,0,0,1,10344.1
0,43,12,1,1,0,715.132,1879.84,0,0,5910.91
0,25,12,1,1,0,0,21483.9,1,0,1220.6
0,33,13,1,1,0,0,10741.9,1,0,20688.2
0,36,12,1,1,0,0,8951.61,1,0,11821.8
0,36,12,1,1,0,0,0,1,1,17732.7
0,34,14,1,1,0,0,0,1,1,0
0,23,12,1,0,0,0,0,1,1,4728.73
0,50,12,1,1,0,0,0,1,1,0
0,25,12,1,0,0,0,0,1,1,0
0,28,12,1,1,0,0,0,1,1,0
0,50,12,1,1,0,0,0,1,1,0
1,29,10,0,0,1,0,8853.67,1,0,5112.01
1,22,12,0,0,0,6759.99,8455.5,0,0,12590.7
1,22,12,0,1,0,492.231,7055.7,0,0,10092.8
1,20,9,0,0,1,12260.8,5875.05,0,0,1358.64
1,19,11,0,1,1,5424.49,5463.8,0,0,6788.46
1,19,10,0,0,1,0,5324.11,1,0,13829.6
1,31,12,0,0,0,0,2611.22,1,0,2484.55
1,26,11,0,0,1,0,2226.27,1,0,13385.9
1,23,8,0,1,1,0,1713.15,1,0,4232.31
1,23,12,0,0,0,9385.74,1117.44,0,0,559.443
1,18,11,0,0,1,3678.23,919.558,0,0,4321.71
1,27,13,0,1,0,9381.57,853.723,0,0,0
1,21,12,0,0,0,3670.87,334.049,0,0,12558
1,17,9,0,0,1,445.17,74.3435,0,0,6210.67
1,31,9,0,0,1,0,0,1,1,26817.6
1,25,12,0,0,0,0,0,1,1,5587.5
1,21,12,0,0,0,0,0,1,1,8048.6
1,23,8,0,0,1,0,0,1,1,3881.28
1,38,12,0,0,0,0,0,1,1,4941.85
1,25,11,0,0,1,0,0,1,1,18783.4
1,23,7,0,0,1,0,0,1,1,0
1,22,11,0,0,1,0,0,1,1,1048.43
1,18,8,0,1,1,0,0,1,1,2787.96
1,19,9,0,0,1,0,0,1,1,13188.8
1,27,10,0,0,1,0,0,1,1,11142.9
1,38,9,0,0,1,0,0,1,1,6408.95
1,41,14,0,0,0,0,0,1,1,5149.5
1,33,12,0,1,0,0,0,1,1,12418.1
1,22,9,0,0,1,0,0,1,1,3595.89
1,33,11,1,1,1,14660.7,25142.2,0,0,4181.94
1,35,8,1,1,1,13732.1,17976.2,0,0,3786.63
1,35,9,1,1,1,13602.4,13830.6,0,0,12804
1,25,14,1,1,0,35040.1,11536.6,0,0,36647
1,33,12,1,1,0,20280,10941.4,0,0,15952.6
1,33,11,1,0,1,0,7867.92,1,0,6281.43
1,28,11,1,0,1,1929.03,6871.86,0,0,0
1,26,10,1,0,1,25929.7,6788.96,0,0,672.877
1,19,10,1,0,1,4121.95,6056.75,0,0,0
1,26,12,1,1,0,8408.76,5794.83,0,0,1424.94
1,17,10,1,0,1,1291.47,5793.85,0,0,5522.79
1,21,9,1,0,1,6416.47,5749.33,0,0,743.667
1,22,10,1,1,1,1468.35,5588.66,0,0,13228.3
1,31,9,1,0,1,10717,5517.84,0,0,9558.5
1,29,12,1,0,0,9748.39,4878.94,0,0,10976.5
1,29,10,1,0,1,0,4398.95,1,0,0
1,24,10,1,1,1,11703.2,4078.15,0,0,0
1,31,4,1,0,1,8517.59,4023.21,0,0,7382.55
1,22,9,1,0,1,2192.88,3836.99,0,0,3462.56
1,21,8,1,0,1,989.268,3695.9,0,0,4279.61
1,27,10,1,0,1,1001.15,3550.08,0,0,0
1,21,12,1,0,0,6473.68,3332.41,0,0,9371.04
1,18,9,1,0,1,0,3287.38,1,0,5010.34
1,25,13,1,0,0,12362.9,3090.73,0,0,0
1,42,9,1,1,1,0,3058.53,1,0,1294.41
1,23,12,1,0,0,6269.34,3039.96,0,0,8484.24
1,19,8,1,0,1,2636.35,2937.26,0,0,7535.94
1,24,12,1,0,0,13765.8,2842.76,0,0,6167.68
1,28,10,1,0,1,0,2836.51,1,0,3196.57
1,20,10,1,0,1,5005.73,2777.36,0,0,5615.19
1,26,11,1,1,1,0,2754.65,1,0,26372.3
1,27,11,1,0,1,2206.94,2666.27,0,0,0
1,19,8,1,0,1,0,2657.06,1,0,9970.68
1,19,11,1,0,1,2305.03,2615.28,0,0,4146.6
1,46,8,1,0,1,3165.66,2594.72,0,0,0
1,24,10,1,0,1,4250.4,2421.95,0,0,1660.51
1,25,12,1,0,0,14426.8,2409.27,0,0,0
1,24,9,1,0,1,9154.7,2288.68,0,0,4849.56
1,29,12,1,0,0,10881.9,1817.28,0,0,0
1,18,10,1,0,1,2143.41,1784.27,0,0,11141.4
1,31,9,1,0,1,0,1698.61,1,0,10363.3
1,24,11,1,1,1,824.389,1666.11,0,0,4032.71
1,20,11,1,0,1,16318.6,1484.99,0,0,6943.34
1,26,11,1,1,1,0,1392.85,1,0,1460.36
1,28,11,1,0,1,0,1284.08,1,0,60307.9
1,17,9,1,0,1,1716.51,1253.44,0,0,5445.2
1,20,11,1,0,1,3637.5,1220.84,0,0,1085.44
1,23,10,1,1,1,0,936.439,1,0,11233.3
1,22,12,1,0,0,5605.85,936.177,0,0,0
1,27,9,1,1,1,0,934.445,1,0,1773.42
1,19,9,1,0,1,0,798.908,1,0,17685.2
1,18,10,1,0,1,0,798.908,1,0,9737.15
1,29,14,1,0,0,0,679.673,1,0,17815
1,23,12,1,0,0,5506.31,501.074,0,0,671.332
1,19,10,1,0,1,0,385.274,1,0,8124.72
1,20,12,1,0,0,0,377.569,1,0,1652.64
1,27,12,1,0,0,2143.41,357.95,0,0,22163.3
1,27,12,1,1,0,3670.87,334.049,0,0,0
1,18,11,1,0,1,858.254,214.564,0,0,929.884
1,20,12,1,0,0,989.268,165.208,0,0,0
1,20,9,1,0,1,6083.99,0,0,1,8881.67
1,26,10,1,1,1,2028,0,0,1,0
1,30,11,1,0,1,0,0,1,1,0
1,17,9,1,0,1,0,0,1,1,1953.27
1,27,13,1,0,0,0,0,1,1,34099.3
1,43,9,1,0,1,0,0,1,1,0
1,19,11,1,0,1,0,0,1,1,7458.11
1,18,11,1,0,1,0,0,1,1,4814.63
1,25,11,1,0,1,0,0,1,1,485.23
1,26,10,1,0,1,0,0,1,1,9265.79
1,24,10,1,0,1,0,0,1,1,0
1,25,10,1,0,1,0,0,1,1,0
1,42,12,1,0,0,0,0,1,1,2456.15
1,18,9,1,0,1,0,0,1,1,4482.85
1,44,11,1,0,1,0,0,1,1,0
1,21,12,1,0,0,0,0,1,1,9983.78
1,25,11,1,0,1,0,0,1,1,0
1,17,10,1,0,1,0,0,1,1,0
1,31,11,1,1,1,0,0,1,1,14509.9
1,25,8,1,0,1,0,0,1,1,0
1,26,11,1,0,1,0,0,1,1,17231
1,38,11,1,0,1,0,0,1,1,0
1,27,8,1,0,1,0,0,1,1,0
1,27,13,1,0,0,0,0,1,1,0
1,18,12,1,0,0,0,0,1,1,2321.11
1,25,12,1,0,0,0,0,1,1,0
1,22,11,1,0,1,0,0,1,1,6456.7
1,40,11,1,0,1,0,0,1,1,23005.6
1,21,9,1,0,1,0,0,1,1,0
1,22,12,1,0,0,0,0,1,1,18678.1
1,28,15,1,0,0,0,0,1,1,9598.54
1,25,12,1,0,0,0,0,1,1,11965.8
1,18,6,1,0,1,0,0,1,1,0
1,46,13,1,0,0,0,0,1,1,647.205
1,27,9,1,0,1,0,0,1,1,0
1,29,13,1,0,0,0,0,1,1,7479.66
1,45,5,1,1,1,0,0,1,1,8546.72
1,27,11,1,0,1,0,0,1,1,0
1,28,9,1,0,1,0,0,1,1,10694.3
1,29,4,1,0,1,0,0,1,1,762.915
1,27,11,1,0,1,0,0,1,1,549.298
1,35,10,1,0,1,0,0,1,1,4666.24
1,29,8,1,0,1,0,0,1,1,1923.94
1,17,8,1,0,1,0,0,1,1,0
1,42,14,1,1,0,0,0,1,1,13167.5
1,41,4,1,1,1,0,0,1,1,7284.99
1,37,9,1,0,1,0,0,1,1,1067.51
1,17,10,1,0,1,0,0,1,1,0
1,30,11,1,1,1,0,0,1,1,590.782
1,25,12,1,0,0,0,0,1,1,2348.97
1,18,11,1,0,1,0,0,1,1,0
1,31,11,1,1,1,0,0,1,1,8087.49
1,28,8,1,0,1,0,0,1,1,0
1,23,12,1,0,0,0,0,1,1,4843.18
1,25,5,1,0,1,0,0,1,1,12187.4
1,17,9,1,0,1,0,0,1,1,0
1,17,8,1,0,1,0,0,1,1,0
1,25,11,1,1,1,0,0,1,1,0
1,20,11,1,0,1,0,0,1,1,3972.54
1,17,8,1,0,1,0,0,1,1,8061.49
1,21,12,1,0,0,0,0,1,1,1254.58
1,24,10,1,0,1,0,0,1,1,0
1,46,8,1,1,1,0,0,1,1,3094.16
1,23,12,1,1,0,0,0,1,1,5911.55
1,25,5,1,0,1,0,0,1,1,6181.88
1,42,14,1,0,0,0,0,1,1,20505.9
1,25,12,1,0,0,0,0,1,1,3191.75
1,20,12,1,0,0,0,0,1,1,0
1,25,11,1,1,1,0,0,1,1,1574.42
1,48,4,1,0,1,0,0,1,1,6551.59
1,17,10,1,0,1,0,0,1,1,0
1,24,11,1,0,1,0,0,1,1,995.7
1,17,10,1,0,1,0,0,1,1,16218
1,25,11,1,0,1,0,0,1,1,9897.05
1,29,11,1,1,1,0,0,1,1,9643
1,18,10,1,0,1,0,0,1,1,11163.2
1,24,11,1,0,1,0,0,1,1,1991.4
1,23,11,1,0,1,0,0,1,1,0
1,26,12,1,0,0,0,0,1,1,10747.4
1,40,12,1,0,0,0,0,1,1,10804.3
1,23,10,1,0,1,0,0,1,1,7693.4
1,27,13,1,0,0,0,0,1,1,14581.9
1,19,10,1,0,1,0,0,1,1,3228.5
1,17,7,1,0,1,0,0,1,1,3023.88
1,27,10,1,1,1,0,0,1,1,18739.9
1,18,8,1,0,1,0,0,1,1,0
1,21,13,1,0,0,0,0,1,1,17094.6
1,19,9,1,0,1,0,0,1,1,8173.91
1,22,16,1,0,0,0,0,1,1,2164.02
1,32,11,1,0,1,0,0,1,1,8472.16
1,23,12,1,0,0,0,0,1,1,0
1,22,9,1,0,1,0,0,1,1,4056.49
1,33,8,1,0,1,0,0,1,1,289.79
1,27,11,1,0,1,0,0,1,1,7506.15
1,30,12,1,0,0,0,0,1,1,24909.5
1,37,11,1,1,1,0,0,1,1,9930.05
